kenpom_name,recent_efg_pct,recent_ts_pct,recent_3par,recent_ftr,recent_off_efg,recent_off_tov_pct,recent_orb_pct,recent_ftm_rate,recent_def_efg,recent_def_tov_pct,recent_avg_margin,recent_margin_trend,recent_win_pct,recent_pct_blowout_wins,recent_pct_close_losses,n_games,recent_win_pct_30d,recent_win_pct_60d,window_used,rank_trend_30d,rank_trend_60d,consensus_rank,rank_disagreement,momentum_score,conf_tourney_wins,conf_tourney_win_pct,conf_tourney_avg_margin,won_conf_tourney,kenpom_adj_em
TCU,0.47019205665585895,0.5243125848351665,0.3604304123207938,0.46816353503392066,0.47019205665585895,0.11720870455722465,0.34623725420689366,0.3237544109795955,0.5353262276570547,0.08364037915350067,3.8,-2.5,0.8,0.0,0.0,5,0.8,0.6153846153846154,30,4.333333333333333,-0.6666666666666666,47.666666666666664,1.699673171197595,4.333333333333333,0.0,0.0,0.0,0.0,15.6318
UC Riverside,0.47011694520169095,0.5353072221799824,0.3976658369878709,0.3847034886017937,0.47011694520169095,0.08726343841645504,0.24359668109668112,0.31102406068507765,0.441608341165271,0.05568049425257794,3.4,-9.4,0.4,0.5,0.3333333333333333,5,0.4,0.2857142857142857,30,10.666666666666666,8.0,279.0,15.121728296285006,10.666666666666666,0.0,0.0,0.0,0.0,-7.70935
Mercyhurst,0.5372679284208527,0.5813037208167658,0.2957747473594502,0.330033743432042,0.5372679284208527,0.09001078921090984,0.27429076959495957,0.25533972590952964,0.547382770828638,0.0536380542419823,4.2,-4.5,0.6,0.3333333333333333,1.0,5,0.6,0.5714285714285714,30,5.666666666666667,15.0,278.6666666666667,8.498365855987974,5.666666666666667,0.0,0.0,0.0,0.0,-10.5709
Columbia,0.5318179529042015,0.5419271748213954,0.39744212321652417,0.23554563835936465,0.5318179529042015,0.08717831315938596,0.33593359739049394,0.13893711945811807,0.5022829070764032,0.09238038413475998,2.4,-5.1000000000000005,0.4,0.5,0.3333333333333333,5,0.4,0.36363636363636365,30,-3.6666666666666665,-75.33333333333333,188.33333333333334,7.930251502246879,-3.6666666666666665,0.0,0.0,0.0,0.0,-1.67791
Davidson,0.5053893051668623,0.5253920679624869,0.42635527068099066,0.3480746291113719,0.5053893051668623,0.06914097561500905,0.26442577030812325,0.20059727363004423,0.4610732841982773,0.09494281472488819,1.0,-3.4000000000000004,0.6,0.0,0.5,5,0.6,0.5833333333333334,30,-16.333333333333332,7.333333333333333,119.66666666666667,14.522013940527977,-16.333333333333332,1.0,1.0,7.0,0.0,6.23754
Illinois,0.4391042582956312,0.5005277051036026,0.2504486609331447,0.40957591255445214,0.4391042582956312,0.11198583685560788,0.33359513738824087,0.3064098108357962,0.5382630276991179,0.08558926325522162,-4.4,-7.2,0.4,0.0,0.6666666666666666,5,0.4,0.3076923076923077,30,-11.666666666666666,-15.666666666666666,325.6666666666667,3.8586123009300755,-11.666666666666666,0.0,0.0,0.0,0.0,33.1055
SIUE,0.516962608541556,0.530712560523346,0.42231933368775476,0.21601488569909622,0.516962608541556,0.11999452516909144,0.25486829722527665,0.1309438242069821,0.4844647753001432,0.11590458982596981,1.0,-13.100000000000001,0.4,1.0,0.3333333333333333,5,0.4,0.6428571428571429,30,-18.333333333333332,4.333333333333333,271.3333333333333,11.813363431112899,-18.333333333333332,0.0,0.0,0.0,0.0,-6.9692
Idaho St.,0.500602444866224,0.548052165541378,0.3679079788658474,0.27613473250337023,0.500602444866224,0.08366481119766347,0.3020550527903469,0.22892087202813197,0.5805898183654353,0.0848699535764639,-5.25,-8.7,0.5,0.5,0.0,4,0.5,0.23076923076923078,30,1.0,-55.333333333333336,239.33333333333334,20.677416559027765,1.0,0.0,0.0,0.0,0.0,-6.25299
Iona,0.5227996814018319,0.5694811598842485,0.48453280251159314,0.37438712151457926,0.5227996814018319,0.07602685508470383,0.28390295272648214,0.2816409006424752,0.45864990690456126,0.11383095053249608,6.0,-2.5142857142857142,0.6666666666666666,0.25,1.0,6,0.6666666666666666,0.46153846153846156,30,-0.3333333333333333,-27.333333333333332,243.66666666666666,7.039570693980958,-0.3333333333333333,1.0,1.0,4.0,0.0,-6.99939
Kent,0.5239308635845379,0.569163234913552,0.4858380227297804,0.46501940122843793,0.5239308635845379,0.10046625409026691,0.29741096190337174,0.3249360954797896,0.53493296310066,0.10078960133528814,-1.5,-9.2,0.75,0.0,0.0,4,0.75,0.6666666666666666,30,6.333333333333333,10.333333333333334,138.0,0.816496580927726,6.333333333333333,0.0,0.0,0.0,0.0,
Liberty,0.61005864944848,0.6398818833228048,0.49301049233252625,0.4516556362658058,0.61005864944848,0.09876839371341738,0.08441249805204923,0.31330607120437626,0.5736241671911284,0.09845364121727863,-3.4,-5.800000000000001,0.6,0.0,0.0,5,0.6,0.8461538461538461,30,-14.666666666666666,3.0,103.66666666666667,11.025223605694151,-14.666666666666666,0.0,0.0,0.0,0.0,5.32486
Northeastern,0.4777310055535862,0.5081478752410566,0.37922574737090864,0.23083126550868488,0.4777310055535862,0.0536448408614078,0.21924603174603174,0.16132798652959943,0.5737573397950756,0.09586235057349651,-10.25,0.1,0.0,0.0,0.0,4,0.0,0.08333333333333333,30,-18.333333333333332,-57.333333333333336,276.6666666666667,12.657891697365017,-18.333333333333332,0.0,0.0,0.0,0.0,-11.0166
Illinois,0.4609698083778966,0.499442976603005,0.31965797682709446,0.21723819073083778,0.4609698083778966,0.10217690833635847,0.31528822420562597,0.1688079322638146,0.4753205128205128,0.08689638570123312,4.4,-1.8,0.8,0.0,0.0,5,0.8,0.5714285714285714,30,12.0,-1.0,113.0,5.0990195135927845,12.0,1.0,1.0,14.0,0.0,33.1055
Samford,0.5681497550302008,0.6108258767509129,0.452494604672905,0.39211349777958115,0.5681497550302008,0.06462024529033725,0.23764769331739166,0.29251012031668405,0.5186046123923311,0.08679239826258008,7.6,-2.0,0.8,0.25,1.0,5,0.8,0.6428571428571429,30,15.666666666666666,36.666666666666664,221.33333333333334,18.51725921644153,15.666666666666666,0.0,0.0,0.0,0.0,-3.62384
Santa Clara,0.5321732624825213,0.5783686542135716,0.43904525148517054,0.2754062153379128,0.5321732624825213,0.10260960443965961,0.3084828526004996,0.233050221976354,0.5537988801405921,0.10380642953100458,3.75,-14.9,0.5,1.0,0.0,4,0.5,0.8333333333333334,30,1.3333333333333333,19.0,39.666666666666664,3.6817870057290873,1.3333333333333333,0.0,0.0,0.0,0.0,19.4786
Tulsa,0.5805161811632907,0.6169208563252703,0.5491283905434035,0.313714877778726,0.5805161811632907,0.09329278624515894,0.3127702223184131,0.24401187921464024,0.5229922726864547,0.08600370623370772,15.25,-1.9,0.75,0.6666666666666666,1.0,4,0.75,0.7692307692307693,30,-6.333333333333333,3.0,61.666666666666664,4.784233364802441,-6.333333333333333,0.0,0.0,0.0,0.0,13.8305
Louisiana,0.4507738988988989,0.4864354558750543,0.3342454954954955,0.29901213713713715,0.4507738988988989,0.0942269144469117,0.2615841170323929,0.2035660660660661,0.5466986936213691,0.054384416043844065,-11.4,-8.0,0.2,0.0,0.0,5,0.2,0.46153846153846156,30,3.0,26.666666666666668,303.3333333333333,3.39934634239519,3.0,0.0,0.0,0.0,0.0,-13.4212
Utah St.,0.5646193006738943,0.5931274922220865,0.46212659007204204,0.38550981571934034,0.5646193006738943,0.10106728291633102,0.2835936840170018,0.26011051983295597,0.5177792435020411,0.05159051037460667,5.6,-10.4,0.6,0.6666666666666666,0.5,5,0.6,0.7142857142857143,30,1.6666666666666667,0.3333333333333333,25.666666666666668,3.0912061651652345,1.6666666666666667,0.0,0.0,0.0,0.0,21.8205
VMI,0.4734054301509195,0.5181601489366553,0.5423210271898079,0.2891637810582589,0.4734054301509195,0.07121249182566453,0.2035416967769909,0.22243462903659733,0.5950081654677544,0.04584163601291749,-13.8,0.9,0.0,0.0,0.0,5,0.0,0.0,30,-1.6666666666666667,-28.666666666666668,356.6666666666667,4.027681991198191,-1.6666666666666667,0.0,0.0,0.0,0.0,-25.961
Yale,0.5482990793830251,0.5810254546222093,0.3566908934291636,0.3248866725887642,0.5482990793830251,0.08401266390420094,0.23540343915343914,0.23452232899943476,0.5219756194128385,0.08135801475455216,4.2,-2.7,0.8,0.0,1.0,5,0.8,0.8333333333333334,30,-1.3333333333333333,1.0,81.33333333333333,16.21384867602041,-1.3333333333333333,0.0,0.0,0.0,0.0,10.3556
Youngstown St.,0.5396005398110661,0.569688388443151,0.4179635856263867,0.370585466273245,0.5396005398110661,0.07727889923907005,0.19947004608294933,0.25984953910199227,0.521700942620747,0.0906914061344856,-2.2,-11.100000000000001,0.4,0.5,0.0,5,0.4,0.46153846153846156,30,18.666666666666668,-3.3333333333333335,193.66666666666666,5.2493385826745405,18.666666666666668,0.0,0.0,0.0,0.0,-3.6072
Austin Peay,0.5567316713214547,0.6069661433001184,0.34496696543910166,0.4542517338182973,0.5567316713214547,0.08646649312577787,0.3177339069599131,0.3466958222376179,0.5555147868857546,0.0712191867974459,1.2,-7.4,0.6,0.3333333333333333,0.5,5,0.6,0.7857142857142857,30,4.333333333333333,33.333333333333336,134.0,5.715476066494082,4.333333333333333,0.0,0.0,0.0,0.0,0.129816
Boise St.,0.5290972516394563,0.5758429150582604,0.43680242961275734,0.27650307983972333,0.5290972516394563,0.053387219028824595,0.321226008617313,0.24096462293085924,0.5140267162477363,0.08540950363890273,3.8,-8.1,0.6,0.6666666666666666,0.5,5,0.6,0.75,30,-8.0,-6.0,70.0,12.754084313139327,-8.0,0.0,0.0,0.0,0.0,13.3814
Bradley,0.5394719687092568,0.5696061692232551,0.38837958651517973,0.3543471782454833,0.5394719687092568,0.08082012719639227,0.29402680652680646,0.2445408828459676,0.5095466084937554,0.06457784426298246,3.8,-5.500000000000001,0.6,0.0,0.0,5,0.6,0.5833333333333334,30,17.666666666666668,20.666666666666668,116.66666666666667,7.3181661333667165,17.666666666666668,1.0,1.0,9.0,0.0,3.60859
Cal Poly,0.5429659979193707,0.5971985472213033,0.5304462755767098,0.33687801029786796,0.5429659979193707,0.06382906404508439,0.18904103143233578,0.29056478971376803,0.5022415277339792,0.06741901194283273,3.75,-7.9,0.75,0.0,0.0,4,0.75,0.5,30,33.0,18.0,231.33333333333334,17.30767331432956,33.0,0.0,0.0,0.0,0.0,-3.97333
Elon,0.47898352074619355,0.5226398671274282,0.39803039169398613,0.30628509142334026,0.47898352074619355,0.09413636734180578,0.24867754794225383,0.22932750812935143,0.5422000583354939,0.06739759533823864,-8.75,-3.9,0.25,0.0,0.3333333333333333,4,0.25,0.23076923076923078,30,-13.666666666666666,-42.333333333333336,209.66666666666666,5.792715732327588,-13.666666666666666,0.0,0.0,0.0,0.0,-4.48154
Fairfield,0.49076669550529395,0.5322235153280852,0.276576442961315,0.3626675730235241,0.49076669550529395,0.10001073244455054,0.36497583156960783,0.2513311086392288,0.516133753127576,0.10035022066945451,-0.2,-7.9,0.6,0.0,0.0,5,0.6,0.6428571428571429,30,2.0,14.333333333333334,244.66666666666666,11.323525167642018,2.0,0.0,0.0,-22.0,0.0,-7.25476
Fresno St.,0.5482918263090677,0.5723367065764207,0.3449781061850027,0.29244663382594416,0.5482918263090677,0.08309935686832276,0.28153133110863926,0.20225779967159277,0.5432859669066565,0.07862177175745506,-0.4,-8.6,0.2,1.0,0.5,5,0.2,0.3333333333333333,30,6.0,32.333333333333336,129.0,3.7416573867739413,6.0,0.0,0.0,0.0,0.0,3.70002
Massachusetts,0.5544357412690178,0.5721973043364255,0.38476030073216816,0.28054550778351733,0.5544357412690178,0.06902070452288178,0.24138777133332487,0.17872469533752783,0.5432122507122508,0.10287070280973176,-8.0,-1.6,0.0,0.0,0.4,5,0.0,0.3333333333333333,30,-5.666666666666667,-15.333333333333334,196.0,1.632993161855452,-5.666666666666667,0.0,0.0,0.0,0.0,-3.18266
Memphis,0.4513724595652138,0.5012658572568331,0.2889394335049738,0.3378311626667102,0.4513724595652138,0.07926369833332228,0.300439727615184,0.24812492859649266,0.52584404907008,0.08415288320685502,-15.6,3.1000000000000005,0.0,0.0,0.0,5,0.0,0.35714285714285715,30,-21.0,-21.666666666666668,112.66666666666667,3.39934634239519,-21.0,0.0,0.0,-16.0,0.0,4.66621
Niagara,0.5444664749362027,0.5909919674655064,0.3963923577167811,0.3405306674571828,0.5444664749362027,0.08507946339579213,0.19839015151515152,0.26827300875217913,0.5354239614710693,0.10671711101202287,-4.666666666666667,-2.0571428571428574,0.3333333333333333,0.0,0.25,6,0.3333333333333333,0.2857142857142857,30,-3.0,7.666666666666667,346.3333333333333,1.699673171197595,-3.0,0.0,0.0,-7.0,0.0,-18.609
Presbyterian,0.5110410199605289,0.5566729098731462,0.2533528973762007,0.42162506296973284,0.5110410199605289,0.09453887993688986,0.2697415932232395,0.3007053105237224,0.5074542134468396,0.10148436555554263,-0.8,-2.3000000000000003,0.4,0.0,0.6666666666666666,5,0.4,0.46153846153846156,30,-2.3333333333333335,-5.666666666666667,288.3333333333333,19.70335560817553,-2.3333333333333335,0.0,0.0,0.0,0.0,-9.60977
Richmond,0.4794196502227355,0.5418365639021481,0.47114337568058073,0.45061595996260245,0.4794196502227355,0.07627718360385866,0.11949707767722474,0.3409420887642303,0.5396539548022599,0.045278950955205545,-2.75,-1.5,0.25,0.0,0.6666666666666666,4,0.25,0.25,30,8.333333333333334,-18.666666666666668,130.66666666666666,10.402991022884823,8.333333333333334,0.0,0.0,0.0,0.0,1.86943
UC Santa Barbara,0.5023778496697424,0.554461011570558,0.47856826316373785,0.38660566452000034,0.5023778496697424,0.045917759662262705,0.23700972862263187,0.29117494428423707,0.46151766337111155,0.08136720235649014,-1.6,-2.3,0.2,0.0,0.75,5,0.2,0.6428571428571429,30,-17.0,36.333333333333336,146.66666666666666,18.732028424302822,-17.0,0.0,0.0,0.0,0.0,3.49166
St. Peter's,0.5061473944832607,0.5433406899736695,0.35951021285367785,0.3182942100115353,0.5061473944832607,0.11120880596927052,0.357770514020514,0.23646868160545975,0.47247940349476597,0.09703804414771085,0.3333333333333333,-4.514285714285714,0.5,0.0,0.0,6,0.5,0.6428571428571429,30,-12.666666666666666,2.0,244.0,6.683312551921141,-12.666666666666666,1.0,1.0,7.0,0.0,-7.08231
Stony Brook,0.5003488330276549,0.5369558444951689,0.48846153846153845,0.3077916531808538,0.5003488330276549,0.11249132307228225,0.2155923344947735,0.2299528895601827,0.5335223675238653,0.10739152521762342,-3.0,-5.6,0.5,0.0,0.0,4,0.5,0.6666666666666666,30,-2.6666666666666665,28.333333333333332,199.66666666666666,22.69116323349001,-2.6666666666666665,0.0,0.0,0.0,0.0,-4.56862
Texas,0.5496633280128733,0.600929411215057,0.267286818445535,0.4281649468375287,0.5496633280128733,0.06133929373256254,0.34119363395225466,0.3343428958003309,0.5615534804753819,0.08641856602739878,0.4,-7.4,0.6,0.3333333333333333,0.0,5,0.6,0.6153846153846154,30,-0.3333333333333333,22.0,36.333333333333336,3.091206165165235,-0.3333333333333333,0.0,0.0,0.0,0.0,21.0679
UNLV,0.5741739126509016,0.5997534111012428,0.3391035746855559,0.359695262345261,0.5741739126509016,0.09877506194951918,0.28853763440860214,0.23644481765401668,0.5600785634340916,0.05006569849136692,2.4,-6.2,0.6,0.3333333333333333,0.5,5,0.6,0.5384615384615384,30,5.666666666666667,17.0,128.33333333333334,3.39934634239519,5.666666666666667,0.0,0.0,0.0,0.0,4.26094
Villanova,0.49838663659002636,0.5263276790797283,0.4234104702579279,0.2682895359505529,0.49838663659002636,0.09715189493268515,0.2266459184582681,0.17970179976959638,0.5476303552629425,0.07201984352260078,-3.8,-9.9,0.6,0.0,0.0,5,0.6,0.6666666666666666,30,-0.3333333333333333,-10.666666666666666,31.666666666666668,3.8586123009300755,-0.3333333333333333,0.0,0.0,0.0,0.0,20.1664
William & Mary,0.5332228615388162,0.5963621583845243,0.40639084493515276,0.5463671322761079,0.5332228615388162,0.0969021998653545,0.15883773799374823,0.41391085039031283,0.5766923264907136,0.07150231370848248,1.5,-3.0,0.5,0.0,1.0,4,0.5,0.5833333333333334,30,0.3333333333333333,-35.333333333333336,122.0,7.483314773547883,0.3333333333333333,0.0,0.0,0.0,0.0,3.00628
Wofford,0.5489553983861384,0.5786354714316905,0.4893850260174039,0.3628179326471547,0.5489553983861384,0.08003288641686314,0.30815126050420166,0.24627056976003345,0.5768745627918112,0.08449462868690275,-2.6,-3.0,0.4,0.0,0.3333333333333333,5,0.4,0.5714285714285714,30,-27.0,-7.0,254.0,16.673332000533065,-27.0,0.0,0.0,0.0,0.0,-6.96352
Wyoming,0.4985636001425475,0.5291476559160146,0.4700226089699774,0.20330610909558278,0.4985636001425475,0.08651730169724141,0.2810919540229885,0.15495101389838234,0.5676446134043485,0.06543114110453155,-0.4,-5.6000000000000005,0.6,0.0,0.0,5,0.6,0.38461538461538464,30,4.666666666666667,6.666666666666667,96.66666666666667,1.247219128924647,4.666666666666667,0.0,0.0,0.0,0.0,7.08699
Tarleton St.,0.48642607838604696,0.5331592310662429,0.22910701227896188,0.408285604961246,0.48642607838604696,0.11888500405039375,0.2919446962869194,0.2881560238008476,0.4980737991628336,0.09894017599033451,-6.166666666666667,-3.342857142857143,0.3333333333333333,0.0,0.0,6,0.3333333333333333,0.23076923076923078,30,-11.333333333333334,-57.333333333333336,232.66666666666666,20.885933597094056,-11.333333333333334,0.0,0.0,0.0,0.0,-3.78078
UC San Diego,0.5229869950480568,0.5588077303666408,0.40371268935847404,0.35654810591282377,0.5229869950480568,0.10638260505620419,0.2531081728280004,0.25230905127684083,0.47016009095613787,0.0706880761291179,9.0,4.0,1.0,0.25,0.0,4,1.0,0.6153846153846154,30,7.0,-33.666666666666664,131.0,18.83259585576738,7.0,0.0,0.0,0.0,0.0,5.23863
Appalachian St.,0.5008967727000322,0.5491660683992812,0.5114471033917263,0.5776541334839133,0.5008967727000322,0.05171129667232899,0.364502002002002,0.39167872820539446,0.5402542372881356,0.08183648268287341,0.0,-4.4,0.25,1.0,0.6666666666666666,4,0.25,0.6923076923076923,30,-4.666666666666667,43.0,179.66666666666666,2.6246692913372702,-4.666666666666667,0.0,0.0,0.0,0.0,-1.52906
Campbell,0.43312086031802866,0.47575363231083767,0.3397703100531181,0.24892583231977022,0.43312086031802866,0.08490378021371661,0.32773317763830095,0.19458490336028783,0.4998353350281991,0.05132212805515718,-3.6,-1.0,0.2,0.0,1.0,5,0.2,0.3333333333333333,30,-2.3333333333333335,0.6666666666666666,188.0,22.861904265976328,-2.3333333333333335,0.0,0.0,0.0,0.0,-2.41797
Denver,0.5352056467199132,0.5813874732853608,0.39196264413239806,0.3098832480816871,0.5352056467199132,0.07117599733642259,0.28938554395685945,0.2531834621861989,0.6044376222688383,0.04269206330784934,-1.75,-13.5,0.5,0.5,0.0,4,0.5,0.5833333333333334,30,19.0,21.0,238.33333333333334,32.097074979228594,19.0,0.0,0.0,0.0,0.0,-4.98267
Harvard,0.4843466272885638,0.515381262288063,0.44813396246005466,0.234181654572513,0.4843466272885638,0.11866591553987285,0.27497914349276975,0.16784877885580463,0.4756379439226393,0.08726189808654936,4.0,-3.2,0.6,0.3333333333333333,1.0,5,0.6,0.7272727272727273,30,11.666666666666666,47.666666666666664,144.0,4.546060565661952,11.666666666666666,0.0,0.0,0.0,0.0,0.866784
Hawaii,0.4990668920987448,0.5523887469378533,0.4437961648715594,0.43040595484780175,0.4990668920987448,0.0867327222915388,0.26223723723723724,0.3100327015668921,0.536181751079918,0.09671831169367817,-5.2,-5.6000000000000005,0.6,0.0,0.0,5,0.6,0.6923076923076923,30,-16.666666666666668,-15.333333333333334,115.33333333333333,12.036980056845191,-16.666666666666668,0.0,0.0,0.0,0.0,5.55428
Illinois St.,0.5443782186297321,0.5705838920306461,0.4778503137302471,0.22430775338266268,0.5443782186297321,0.07191665968461135,0.27278283657594,0.17003958845649128,0.5533752411508588,0.10011754939000742,-3.0,-9.1,0.6,0.3333333333333333,0.0,5,0.6,0.5714285714285714,30,-14.333333333333334,-32.666666666666664,97.0,2.160246899469287,-14.333333333333334,1.0,1.0,7.0,0.0,7.27108
James Madison,0.5299374699317092,0.5676472713979066,0.3391697754775142,0.35771850737593136,0.5299374699317092,0.07641154421083371,0.2867857142857143,0.2607540125653155,0.4453482584235278,0.0683954431214816,8.6,-1.0,0.8,0.5,1.0,5,0.8,0.5714285714285714,30,18.0,10.0,212.33333333333334,4.988876515698588,18.0,0.0,0.0,0.0,0.0,-4.05568
Marist,0.45837278217649535,0.4920472638749538,0.38099468404029546,0.22913655898814897,0.45837278217649535,0.10114571758461352,0.2863466750052116,0.16827965813078408,0.5139455782312925,0.06242774319719024,1.25,-6.9,0.5,0.0,0.5,4,0.5,0.5384615384615384,30,-22.666666666666668,-42.333333333333336,175.0,15.297058540778355,-22.666666666666668,0.0,0.0,-7.0,0.0,-2.3486
Mercer,0.6280459841576863,0.6485669181270814,0.35397425624021367,0.5046200607902736,0.6280459841576863,0.07743283482385319,0.2549373179415255,0.33103034908354056,0.5294466623420999,0.0910355179820204,3.4,-4.7,0.6,0.3333333333333333,1.0,5,0.6,0.6428571428571429,30,-9.333333333333334,-22.666666666666668,177.0,2.943920288775949,-9.333333333333334,0.0,0.0,0.0,0.0,-1.27096
Vermont,0.5249313186813187,0.5594979212455826,0.38290598290598293,0.32750305250305245,0.5249313186813187,0.05705746343266013,0.2259143701826629,0.24039987789987788,0.4604836951901353,0.07529301659116354,5.5,-12.4,0.75,0.3333333333333333,0.0,4,0.75,0.6923076923076923,30,-7.333333333333333,-47.666666666666664,224.33333333333334,9.463379711052259,-7.333333333333333,0.0,0.0,0.0,0.0,-6.47838
Charleston,0.5956641456523997,0.6065636418791797,0.4547949338367153,0.3110682114548945,0.5956641456523997,0.06641162920554944,0.24496484358553322,0.19479920503086418,0.4795867194190409,0.08702759922535046,1.4,-5.2,0.6,0.3333333333333333,0.0,5,0.6,0.3333333333333333,30,-8.333333333333334,-48.333333333333336,259.6666666666667,3.299831645537222,-8.333333333333334,0.0,0.0,0.0,0.0,0.867363
Indiana St.,0.5385209152344377,0.5553524566119029,0.4359234704840417,0.2086091803599044,0.5385209152344377,0.08590747583804334,0.26719509258078683,0.13633682705988706,0.5291601932550207,0.09702338609613342,-6.8,-7.0,0.2,1.0,0.25,5,0.2,0.21428571428571427,30,-20.666666666666668,-15.666666666666666,215.33333333333334,14.055445761538678,-20.666666666666668,1.0,1.0,16.0,0.0,-4.28407
Washington St.,0.5481912307176391,0.5719625163959833,0.4054828973843059,0.17347461964771083,0.5481912307176391,0.06981157585692335,0.262648194099807,0.13278905891489287,0.5048803756617815,0.09657722101713093,-2.25,-6.3,0.25,1.0,0.3333333333333333,4,0.25,0.3076923076923077,30,2.3333333333333335,24.333333333333332,135.33333333333334,8.259674462242577,2.3333333333333335,0.0,0.0,0.0,0.0,2.92751
New Haven,0.5028068993201393,0.5460764291781826,0.4350509513791318,0.3982571365551734,0.5028068993201393,0.0863175875694442,0.1742330340927165,0.27949638282766504,0.48744633196099746,0.06521311364522477,3.5,-2.4857142857142858,0.6666666666666666,0.0,0.5,6,0.6666666666666666,0.5,30,14.333333333333334,5.0,320.3333333333333,7.363574011458175,14.333333333333334,0.0,0.0,0.0,0.0,-16.0666
Alabama St.,0.5010836498132049,0.5500922122124514,0.36912929111416515,0.3976751278938182,0.5010836498132049,0.08764059482185102,0.2903979111285613,0.2934457619981491,0.5234445908358951,0.0751656099814438,6.4,-11.0,0.6,0.6666666666666666,0.0,5,0.6,0.4166666666666667,30,3.3333333333333335,-34.0,315.0,3.7416573867739413,3.3333333333333335,0.0,0.0,0.0,0.0,-12.8942
Colgate,0.5141372994821272,0.5608630491504968,0.39092220678427575,0.3298506729541212,0.5141372994821272,0.05864189823020367,0.18804597701149425,0.263150534012603,0.5642785123728863,0.07054770493198634,-9.0,-3.5,0.2,0.0,0.5,5,0.2,0.5714285714285714,30,-27.333333333333332,-39.0,227.33333333333334,9.533566430716728,-27.333333333333332,0.0,0.0,0.0,0.0,-7.09786
Fordham,0.4746639548351217,0.5175100946027097,0.38355706581357496,0.4874683024393728,0.4746639548351217,0.12008119152779806,0.2459769397269397,0.31186445434275717,0.5192697104802754,0.08053981154819248,-2.0,-6.8,0.75,0.0,0.0,4,0.75,0.5,30,16.0,36.666666666666664,162.0,13.638181696985855,16.0,0.0,0.0,0.0,0.0,-0.121508
Montana,0.5554276479984027,0.5984943433878912,0.4619634121992612,0.37006089647599083,0.5554276479984027,0.08261732900116063,0.14424094424094425,0.28165618448637314,0.5351981564661783,0.09699676849039751,-4.2,-6.6000000000000005,0.4,0.0,0.3333333333333333,5,0.4,0.5384615384615384,30,-29.0,-0.6666666666666666,211.0,32.03123475609393,-29.0,0.0,0.0,0.0,0.0,-1.06305
Mount St. Mary's,0.5434501168904555,0.5582996983381515,0.39527373568117896,0.20927369945449142,0.5434501168904555,0.11271956493934983,0.3540442086648984,0.13289897534892686,0.3943587040550987,0.11523406216064343,11.6,-2.7000000000000006,0.8,0.5,0.0,5,0.8,0.6923076923076923,30,8.666666666666666,26.333333333333332,291.6666666666667,2.494438257849294,8.666666666666666,1.0,1.0,22.0,0.0,-11.1425
Old Dominion,0.5580872292135639,0.6085975650727048,0.2779916262950439,0.4235964550840742,0.5580872292135639,0.07103416913083448,0.257375572326484,0.3293513949023153,0.484394262453964,0.10031613715272666,5.6,-8.0,0.6,0.3333333333333333,0.5,5,0.6,0.46153846153846156,30,9.0,10.0,243.66666666666666,5.312459150169742,9.0,0.0,0.0,0.0,0.0,-6.48815
Princeton,0.534346866019135,0.590264901335556,0.3541949143293681,0.3987781294335916,0.534346866019135,0.07744942653855495,0.2822952853598014,0.318059805740478,0.5683272918796666,0.10598544268856429,-4.8,-3.100000000000001,0.2,1.0,0.25,5,0.2,0.2727272727272727,30,-32.0,-5.333333333333333,252.33333333333334,8.055363982396381,-32.0,0.0,0.0,0.0,0.0,-6.93201
Toledo,0.5569421897546898,0.5849285594108128,0.2888567174947772,0.2585756115257048,0.5569421897546898,0.08319556784743809,0.27731854339405826,0.1950940306583963,0.5105861144636267,0.07172611182141125,7.75,-8.5,0.75,0.3333333333333333,0.0,4,0.75,0.5,30,11.666666666666666,27.0,160.33333333333334,6.944222218666553,11.666666666666666,0.0,0.0,0.0,0.0,1.54804
UMBC,0.5434859969396106,0.5906887396662868,0.3566029678659123,0.3285327924273157,0.5434859969396106,0.06620587679224303,0.23144382647385991,0.2650332728372656,0.46000236403923844,0.06333221222570166,15.0,0.30000000000000004,1.0,0.4,0.0,5,1.0,0.8461538461538461,30,28.0,21.666666666666668,229.0,9.092121131323903,28.0,0.0,0.0,0.0,0.0,-4.54513
UNC Asheville,0.4741746983317009,0.4955255029756908,0.3123261543689733,0.32075787429935515,0.4741746983317009,0.07390636055374336,0.3203001792114695,0.18884144550067833,0.5444238963253994,0.07524677566412434,-7.4,-6.800000000000001,0.4,0.0,0.3333333333333333,5,0.4,0.5,30,-9.333333333333334,21.0,249.66666666666666,27.824849006278942,-9.333333333333334,0.0,0.0,0.0,0.0,-7.06594
North Alabama,0.4747311836222248,0.5241297779607489,0.3171318395531471,0.5019099888542987,0.4747311836222248,0.07223600948344495,0.37091247692593365,0.344141691328132,0.5628754398311049,0.0987549800625346,-6.0,-6.300000000000001,0.4,0.0,0.0,5,0.4,0.21428571428571427,30,1.3333333333333333,-27.666666666666668,338.0,4.242640687119285,1.3333333333333333,0.0,0.0,0.0,0.0,-19.0045
Bryant,0.47464641594342655,0.5206414840416119,0.5118798885674489,0.28201007178827814,0.47464641594342655,0.09827441721111205,0.2808423500859541,0.2207221686488803,0.5491764363087892,0.08966484377393538,-8.5,-7.2,0.25,1.0,0.0,4,0.25,0.3333333333333333,30,-6.0,-30.333333333333332,354.6666666666667,0.9428090415820634,-6.0,0.0,0.0,0.0,0.0,-22.4397
